action,sample_id,input_path,split,source
scissors,scissors-set2 (116)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (116)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors-set2 (116)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (116)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors-set2 (116)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (116)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors-set2 (116)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (116)/Cam_5.npy,test,multiview3d_Cam_5
rock,rock_678,./dataset/skeleton_final_v2/rock/rock_678.npy,test,original_3d
rock,rock_678__Cam_0,./dataset/multiview3d_blender/rock/rock_678/Cam_0.npy,test,multiview3d_Cam_0
rock,rock_678__Cam_2,./dataset/multiview3d_blender/rock/rock_678/Cam_2.npy,test,multiview3d_Cam_2
rock,rock_678__Cam_4,./dataset/multiview3d_blender/rock/rock_678/Cam_4.npy,test,multiview3d_Cam_4
rock,rock_678__Cam_5,./dataset/multiview3d_blender/rock/rock_678/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_6585,./dataset/skeleton_final_v2/ok/ok_6585.npy,test,original_3d
ok,ok_6585__Cam_0,./dataset/multiview3d_blender/ok/ok_6585/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_6585__Cam_2,./dataset/multiview3d_blender/ok/ok_6585/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_6585__Cam_4,./dataset/multiview3d_blender/ok/ok_6585/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_6585__Cam_5,./dataset/multiview3d_blender/ok/ok_6585/Cam_5.npy,test,multiview3d_Cam_5
paper,paper (195),./dataset/skeleton_final_v2/paper/paper (195).npy,test,original_3d
paper,paper (195)__Cam_0,./dataset/multiview3d_blender/paper/paper (195)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper (195)__Cam_2,./dataset/multiview3d_blender/paper/paper (195)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper (195)__Cam_4,./dataset/multiview3d_blender/paper/paper (195)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper (195)__Cam_5,./dataset/multiview3d_blender/paper/paper (195)/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_Set2_ (335),./dataset/skeleton_final_v2/ok/ok_Set2_ (335).npy,test,original_3d
ok,ok_Set2_ (335)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (335)/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_Set2_ (335)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (335)/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_Set2_ (335)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (335)/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_Set2_ (335)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (335)/Cam_5.npy,test,multiview3d_Cam_5
rock,rock-set2 (307),./dataset/skeleton_final_v2/rock/rock-set2 (307).npy,test,original_3d
rock,rock-set2 (307)__Cam_0,./dataset/multiview3d_blender/rock/rock-set2 (307)/Cam_0.npy,test,multiview3d_Cam_0
rock,rock-set2 (307)__Cam_2,./dataset/multiview3d_blender/rock/rock-set2 (307)/Cam_2.npy,test,multiview3d_Cam_2
rock,rock-set2 (307)__Cam_4,./dataset/multiview3d_blender/rock/rock-set2 (307)/Cam_4.npy,test,multiview3d_Cam_4
rock,rock-set2 (307)__Cam_5,./dataset/multiview3d_blender/rock/rock-set2 (307)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,thumbup (262),./dataset/skeleton_final_v2/thumbup/thumbup (262).npy,test,original_3d
thumbup,thumbup (262)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (262)/Cam_0.npy,test,multiview3d_Cam_0
thumbup,thumbup (262)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (262)/Cam_2.npy,test,multiview3d_Cam_2
thumbup,thumbup (262)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (262)/Cam_4.npy,test,multiview3d_Cam_4
thumbup,thumbup (262)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (262)/Cam_5.npy,test,multiview3d_Cam_5
thumbdown,thumbdown (175),./dataset/skeleton_final_v2/thumbdown/thumbdown (175).npy,test,original_3d
thumbdown,thumbdown (175)__Cam_0,./dataset/multiview3d_blender/thumbdown/thumbdown (175)/Cam_0.npy,test,multiview3d_Cam_0
thumbdown,thumbdown (175)__Cam_2,./dataset/multiview3d_blender/thumbdown/thumbdown (175)/Cam_2.npy,test,multiview3d_Cam_2
thumbdown,thumbdown (175)__Cam_4,./dataset/multiview3d_blender/thumbdown/thumbdown (175)/Cam_4.npy,test,multiview3d_Cam_4
thumbdown,thumbdown (175)__Cam_5,./dataset/multiview3d_blender/thumbdown/thumbdown (175)/Cam_5.npy,test,multiview3d_Cam_5
the-finger,the-finger_6297,./dataset/skeleton_final_v2/the-finger/the-finger_6297.npy,test,original_3d
the-finger,the-finger_6297__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger_6297/Cam_0.npy,test,multiview3d_Cam_0
the-finger,the-finger_6297__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger_6297/Cam_2.npy,test,multiview3d_Cam_2
the-finger,the-finger_6297__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger_6297/Cam_4.npy,test,multiview3d_Cam_4
the-finger,the-finger_6297__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger_6297/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors-set2 (554),./dataset/skeleton_final_v2/scissors/scissors-set2 (554).npy,test,original_3d
scissors,scissors-set2 (554)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (554)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors-set2 (554)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (554)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors-set2 (554)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (554)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors-set2 (554)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (554)/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors (186),./dataset/skeleton_final_v2/scissors/scissors (186).npy,test,original_3d
scissors,scissors (186)__Cam_0,./dataset/multiview3d_blender/scissors/scissors (186)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors (186)__Cam_2,./dataset/multiview3d_blender/scissors/scissors (186)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors (186)__Cam_4,./dataset/multiview3d_blender/scissors/scissors (186)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors (186)__Cam_5,./dataset/multiview3d_blender/scissors/scissors (186)/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors-set2 (691),./dataset/skeleton_final_v2/scissors/scissors-set2 (691).npy,test,original_3d
scissors,scissors-set2 (691)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (691)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors-set2 (691)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (691)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors-set2 (691)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (691)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors-set2 (691)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (691)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,thumbup (309),./dataset/skeleton_final_v2/thumbup/thumbup (309).npy,test,original_3d
thumbup,thumbup (309)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (309)/Cam_0.npy,test,multiview3d_Cam_0
thumbup,thumbup (309)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (309)/Cam_2.npy,test,multiview3d_Cam_2
thumbup,thumbup (309)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (309)/Cam_4.npy,test,multiview3d_Cam_4
thumbup,thumbup (309)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (309)/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_Set2_ (434),./dataset/skeleton_final_v2/ok/ok_Set2_ (434).npy,test,original_3d
ok,ok_Set2_ (434)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (434)/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_Set2_ (434)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (434)/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_Set2_ (434)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (434)/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_Set2_ (434)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (434)/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors_3905,./dataset/skeleton_final_v2/scissors/scissors_3905.npy,test,original_3d
scissors,scissors_3905__Cam_0,./dataset/multiview3d_blender/scissors/scissors_3905/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors_3905__Cam_2,./dataset/multiview3d_blender/scissors/scissors_3905/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors_3905__Cam_4,./dataset/multiview3d_blender/scissors/scissors_3905/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors_3905__Cam_5,./dataset/multiview3d_blender/scissors/scissors_3905/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors (433),./dataset/skeleton_final_v2/scissors/scissors (433).npy,test,original_3d
scissors,scissors (433)__Cam_0,./dataset/multiview3d_blender/scissors/scissors (433)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors (433)__Cam_2,./dataset/multiview3d_blender/scissors/scissors (433)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors (433)__Cam_4,./dataset/multiview3d_blender/scissors/scissors (433)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors (433)__Cam_5,./dataset/multiview3d_blender/scissors/scissors (433)/Cam_5.npy,test,multiview3d_Cam_5
the-finger,the-finger (54),./dataset/skeleton_final_v2/the-finger/the-finger (54).npy,test,original_3d
the-finger,the-finger (54)__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger (54)/Cam_0.npy,test,multiview3d_Cam_0
the-finger,the-finger (54)__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger (54)/Cam_2.npy,test,multiview3d_Cam_2
the-finger,the-finger (54)__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger (54)/Cam_4.npy,test,multiview3d_Cam_4
the-finger,the-finger (54)__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger (54)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,hand-10-2580,./dataset/skeleton_final_v2/thumbup/hand-10-2580.npy,test,original_3d
thumbup,hand-10-2580__Cam_0,./dataset/multiview3d_blender/thumbup/hand-10-2580/Cam_0.npy,test,multiview3d_Cam_0
thumbup,hand-10-2580__Cam_2,./dataset/multiview3d_blender/thumbup/hand-10-2580/Cam_2.npy,test,multiview3d_Cam_2
thumbup,hand-10-2580__Cam_4,./dataset/multiview3d_blender/thumbup/hand-10-2580/Cam_4.npy,test,multiview3d_Cam_4
thumbup,hand-10-2580__Cam_5,./dataset/multiview3d_blender/thumbup/hand-10-2580/Cam_5.npy,test,multiview3d_Cam_5
paper,paper_5450,./dataset/skeleton_final_v2/paper/paper_5450.npy,test,original_3d
paper,paper_5450__Cam_0,./dataset/multiview3d_blender/paper/paper_5450/Cam_0.npy,test,multiview3d_Cam_0
paper,paper_5450__Cam_2,./dataset/multiview3d_blender/paper/paper_5450/Cam_2.npy,test,multiview3d_Cam_2
paper,paper_5450__Cam_4,./dataset/multiview3d_blender/paper/paper_5450/Cam_4.npy,test,multiview3d_Cam_4
paper,paper_5450__Cam_5,./dataset/multiview3d_blender/paper/paper_5450/Cam_5.npy,test,multiview3d_Cam_5
paper,paper-set2 (316),./dataset/skeleton_final_v2/paper/paper-set2 (316).npy,test,original_3d
paper,paper-set2 (316)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (316)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper-set2 (316)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (316)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper-set2 (316)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (316)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper-set2 (316)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (316)/Cam_5.npy,test,multiview3d_Cam_5
rock,rock-set2 (564),./dataset/skeleton_final_v2/rock/rock-set2 (564).npy,test,original_3d
rock,rock-set2 (564)__Cam_0,./dataset/multiview3d_blender/rock/rock-set2 (564)/Cam_0.npy,test,multiview3d_Cam_0
rock,rock-set2 (564)__Cam_2,./dataset/multiview3d_blender/rock/rock-set2 (564)/Cam_2.npy,test,multiview3d_Cam_2
rock,rock-set2 (564)__Cam_4,./dataset/multiview3d_blender/rock/rock-set2 (564)/Cam_4.npy,test,multiview3d_Cam_4
rock,rock-set2 (564)__Cam_5,./dataset/multiview3d_blender/rock/rock-set2 (564)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,thumbup (103),./dataset/skeleton_final_v2/thumbup/thumbup (103).npy,test,original_3d
thumbup,thumbup (103)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (103)/Cam_0.npy,test,multiview3d_Cam_0
thumbup,thumbup (103)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (103)/Cam_2.npy,test,multiview3d_Cam_2
thumbup,thumbup (103)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (103)/Cam_4.npy,test,multiview3d_Cam_4
thumbup,thumbup (103)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (103)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,thumbup (365),./dataset/skeleton_final_v2/thumbup/thumbup (365).npy,test,original_3d
thumbup,thumbup (365)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (365)/Cam_0.npy,test,multiview3d_Cam_0
thumbup,thumbup (365)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (365)/Cam_2.npy,test,multiview3d_Cam_2
thumbup,thumbup (365)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (365)/Cam_4.npy,test,multiview3d_Cam_4
thumbup,thumbup (365)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (365)/Cam_5.npy,test,multiview3d_Cam_5
paper,paper-set2 (414),./dataset/skeleton_final_v2/paper/paper-set2 (414).npy,test,original_3d
paper,paper-set2 (414)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (414)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper-set2 (414)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (414)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper-set2 (414)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (414)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper-set2 (414)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (414)/Cam_5.npy,test,multiview3d_Cam_5
paper,paper-set2 (356),./dataset/skeleton_final_v2/paper/paper-set2 (356).npy,test,original_3d
paper,paper-set2 (356)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (356)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper-set2 (356)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (356)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper-set2 (356)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (356)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper-set2 (356)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (356)/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_Set2_ (573),./dataset/skeleton_final_v2/ok/ok_Set2_ (573).npy,test,original_3d
ok,ok_Set2_ (573)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (573)/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_Set2_ (573)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (573)/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_Set2_ (573)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (573)/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_Set2_ (573)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (573)/Cam_5.npy,test,multiview3d_Cam_5
thumbdown,thumbdown (14),./dataset/skeleton_final_v2/thumbdown/thumbdown (14).npy,test,original_3d
thumbdown,thumbdown (14)__Cam_0,./dataset/multiview3d_blender/thumbdown/thumbdown (14)/Cam_0.npy,test,multiview3d_Cam_0
thumbdown,thumbdown (14)__Cam_2,./dataset/multiview3d_blender/thumbdown/thumbdown (14)/Cam_2.npy,test,multiview3d_Cam_2
thumbdown,thumbdown (14)__Cam_4,./dataset/multiview3d_blender/thumbdown/thumbdown (14)/Cam_4.npy,test,multiview3d_Cam_4
thumbdown,thumbdown (14)__Cam_5,./dataset/multiview3d_blender/thumbdown/thumbdown (14)/Cam_5.npy,test,multiview3d_Cam_5
paper,paper_4602,./dataset/skeleton_final_v2/paper/paper_4602.npy,test,original_3d
paper,paper_4602__Cam_0,./dataset/multiview3d_blender/paper/paper_4602/Cam_0.npy,test,multiview3d_Cam_0
paper,paper_4602__Cam_2,./dataset/multiview3d_blender/paper/paper_4602/Cam_2.npy,test,multiview3d_Cam_2
paper,paper_4602__Cam_4,./dataset/multiview3d_blender/paper/paper_4602/Cam_4.npy,test,multiview3d_Cam_4
paper,paper_4602__Cam_5,./dataset/multiview3d_blender/paper/paper_4602/Cam_5.npy,test,multiview3d_Cam_5
paper,paper-set2 (416),./dataset/skeleton_final_v2/paper/paper-set2 (416).npy,test,original_3d
paper,paper-set2 (416)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (416)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper-set2 (416)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (416)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper-set2 (416)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (416)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper-set2 (416)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (416)/Cam_5.npy,test,multiview3d_Cam_5
thumbdown,hand-7-1520,./dataset/skeleton_final_v2/thumbdown/hand-7-1520.npy,test,original_3d
thumbdown,hand-7-1520__Cam_0,./dataset/multiview3d_blender/thumbdown/hand-7-1520/Cam_0.npy,test,multiview3d_Cam_0
thumbdown,hand-7-1520__Cam_2,./dataset/multiview3d_blender/thumbdown/hand-7-1520/Cam_2.npy,test,multiview3d_Cam_2
thumbdown,hand-7-1520__Cam_4,./dataset/multiview3d_blender/thumbdown/hand-7-1520/Cam_4.npy,test,multiview3d_Cam_4
thumbdown,hand-7-1520__Cam_5,./dataset/multiview3d_blender/thumbdown/hand-7-1520/Cam_5.npy,test,multiview3d_Cam_5
thumbup,thumbup (87),./dataset/skeleton_final_v2/thumbup/thumbup (87).npy,test,original_3d
thumbup,thumbup (87)__Cam_0,./dataset/multiview3d_blender/thumbup/thumbup (87)/Cam_0.npy,test,multiview3d_Cam_0
thumbup,thumbup (87)__Cam_2,./dataset/multiview3d_blender/thumbup/thumbup (87)/Cam_2.npy,test,multiview3d_Cam_2
thumbup,thumbup (87)__Cam_4,./dataset/multiview3d_blender/thumbup/thumbup (87)/Cam_4.npy,test,multiview3d_Cam_4
thumbup,thumbup (87)__Cam_5,./dataset/multiview3d_blender/thumbup/thumbup (87)/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors-set2 (508),./dataset/skeleton_final_v2/scissors/scissors-set2 (508).npy,test,original_3d
scissors,scissors-set2 (508)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (508)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors-set2 (508)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (508)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors-set2 (508)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (508)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors-set2 (508)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (508)/Cam_5.npy,test,multiview3d_Cam_5
thumbup,hand-7-1320,./dataset/skeleton_final_v2/thumbup/hand-7-1320.npy,test,original_3d
thumbup,hand-7-1320__Cam_0,./dataset/multiview3d_blender/thumbup/hand-7-1320/Cam_0.npy,test,multiview3d_Cam_0
thumbup,hand-7-1320__Cam_2,./dataset/multiview3d_blender/thumbup/hand-7-1320/Cam_2.npy,test,multiview3d_Cam_2
thumbup,hand-7-1320__Cam_4,./dataset/multiview3d_blender/thumbup/hand-7-1320/Cam_4.npy,test,multiview3d_Cam_4
thumbup,hand-7-1320__Cam_5,./dataset/multiview3d_blender/thumbup/hand-7-1320/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_Set2_ (526),./dataset/skeleton_final_v2/ok/ok_Set2_ (526).npy,test,original_3d
ok,ok_Set2_ (526)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (526)/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_Set2_ (526)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (526)/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_Set2_ (526)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (526)/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_Set2_ (526)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (526)/Cam_5.npy,test,multiview3d_Cam_5
ok,ok_Set2_ (175),./dataset/skeleton_final_v2/ok/ok_Set2_ (175).npy,test,original_3d
ok,ok_Set2_ (175)__Cam_0,./dataset/multiview3d_blender/ok/ok_Set2_ (175)/Cam_0.npy,test,multiview3d_Cam_0
ok,ok_Set2_ (175)__Cam_2,./dataset/multiview3d_blender/ok/ok_Set2_ (175)/Cam_2.npy,test,multiview3d_Cam_2
ok,ok_Set2_ (175)__Cam_4,./dataset/multiview3d_blender/ok/ok_Set2_ (175)/Cam_4.npy,test,multiview3d_Cam_4
ok,ok_Set2_ (175)__Cam_5,./dataset/multiview3d_blender/ok/ok_Set2_ (175)/Cam_5.npy,test,multiview3d_Cam_5
paper,paper-set2 (52),./dataset/skeleton_final_v2/paper/paper-set2 (52).npy,test,original_3d
paper,paper-set2 (52)__Cam_0,./dataset/multiview3d_blender/paper/paper-set2 (52)/Cam_0.npy,test,multiview3d_Cam_0
paper,paper-set2 (52)__Cam_2,./dataset/multiview3d_blender/paper/paper-set2 (52)/Cam_2.npy,test,multiview3d_Cam_2
paper,paper-set2 (52)__Cam_4,./dataset/multiview3d_blender/paper/paper-set2 (52)/Cam_4.npy,test,multiview3d_Cam_4
paper,paper-set2 (52)__Cam_5,./dataset/multiview3d_blender/paper/paper-set2 (52)/Cam_5.npy,test,multiview3d_Cam_5
rock,rock (240),./dataset/skeleton_final_v2/rock/rock (240).npy,test,original_3d
rock,rock (240)__Cam_0,./dataset/multiview3d_blender/rock/rock (240)/Cam_0.npy,test,multiview3d_Cam_0
rock,rock (240)__Cam_2,./dataset/multiview3d_blender/rock/rock (240)/Cam_2.npy,test,multiview3d_Cam_2
rock,rock (240)__Cam_4,./dataset/multiview3d_blender/rock/rock (240)/Cam_4.npy,test,multiview3d_Cam_4
rock,rock (240)__Cam_5,./dataset/multiview3d_blender/rock/rock (240)/Cam_5.npy,test,multiview3d_Cam_5
the-finger,the-finger_2254,./dataset/skeleton_final_v2/the-finger/the-finger_2254.npy,test,original_3d
the-finger,the-finger_2254__Cam_0,./dataset/multiview3d_blender/the-finger/the-finger_2254/Cam_0.npy,test,multiview3d_Cam_0
the-finger,the-finger_2254__Cam_2,./dataset/multiview3d_blender/the-finger/the-finger_2254/Cam_2.npy,test,multiview3d_Cam_2
the-finger,the-finger_2254__Cam_4,./dataset/multiview3d_blender/the-finger/the-finger_2254/Cam_4.npy,test,multiview3d_Cam_4
the-finger,the-finger_2254__Cam_5,./dataset/multiview3d_blender/the-finger/the-finger_2254/Cam_5.npy,test,multiview3d_Cam_5
paper,paper_7153,./dataset/skeleton_final_v2/paper/paper_7153.npy,test,original_3d
paper,paper_7153__Cam_0,./dataset/multiview3d_blender/paper/paper_7153/Cam_0.npy,test,multiview3d_Cam_0
paper,paper_7153__Cam_2,./dataset/multiview3d_blender/paper/paper_7153/Cam_2.npy,test,multiview3d_Cam_2
paper,paper_7153__Cam_4,./dataset/multiview3d_blender/paper/paper_7153/Cam_4.npy,test,multiview3d_Cam_4
paper,paper_7153__Cam_5,./dataset/multiview3d_blender/paper/paper_7153/Cam_5.npy,test,multiview3d_Cam_5
scissors,scissors-set2 (92),./dataset/skeleton_final_v2/scissors/scissors-set2 (92).npy,test,original_3d
scissors,scissors-set2 (92)__Cam_0,./dataset/multiview3d_blender/scissors/scissors-set2 (92)/Cam_0.npy,test,multiview3d_Cam_0
scissors,scissors-set2 (92)__Cam_2,./dataset/multiview3d_blender/scissors/scissors-set2 (92)/Cam_2.npy,test,multiview3d_Cam_2
scissors,scissors-set2 (92)__Cam_4,./dataset/multiview3d_blender/scissors/scissors-set2 (92)/Cam_4.npy,test,multiview3d_Cam_4
scissors,scissors-set2 (92)__Cam_5,./dataset/multiview3d_blender/scissors/scissors-set2 (92)/Cam_5.npy,test,multiview3d_Cam_5
