action,sample_id,input_path,split
scissors,scissors-set2 (171),./dataset/skeleton_final_v2/scissors/scissors-set2 (171).npy,test
ok,ok_8034,./dataset/skeleton_final_v2/ok/ok_8034.npy,test
thumbup,hand-7-1395,./dataset/skeleton_final_v2/thumbup/hand-7-1395.npy,test
thumbdown,thumbdown (73),./dataset/skeleton_final_v2/thumbdown/thumbdown (73).npy,test
scissors,scissors-set2 (494),./dataset/skeleton_final_v2/scissors/scissors-set2 (494).npy,test
paper,paper-set2 (348),./dataset/skeleton_final_v2/paper/paper-set2 (348).npy,test
scissors,scissors_8010,./dataset/skeleton_final_v2/scissors/scissors_8010.npy,test
ok,ok_Set2_ (468),./dataset/skeleton_final_v2/ok/ok_Set2_ (468).npy,test
paper,paper_5156,./dataset/skeleton_final_v2/paper/paper_5156.npy,test
the-finger,the-finger (13),./dataset/skeleton_final_v2/the-finger/the-finger (13).npy,test
paper,paper_3647,./dataset/skeleton_final_v2/paper/paper_3647.npy,test
ok,ok (162),./dataset/skeleton_final_v2/ok/ok (162).npy,test
paper,paper-set2 (275),./dataset/skeleton_final_v2/paper/paper-set2 (275).npy,test
scissors,scissors-set2 (665),./dataset/skeleton_final_v2/scissors/scissors-set2 (665).npy,test
scissors,scissors-set2 (4),./dataset/skeleton_final_v2/scissors/scissors-set2 (4).npy,test
thumbdown,thumbdown_176,./dataset/skeleton_final_v2/thumbdown/thumbdown_176.npy,test
scissors,scissors-set2 (657),./dataset/skeleton_final_v2/scissors/scissors-set2 (657).npy,test
scissors,scissors_6718,./dataset/skeleton_final_v2/scissors/scissors_6718.npy,test
ok,ok_2526,./dataset/skeleton_final_v2/ok/ok_2526.npy,test
thumbdown,thumbdown (211),./dataset/skeleton_final_v2/thumbdown/thumbdown (211).npy,test
thumbup,thumbup (192),./dataset/skeleton_final_v2/thumbup/thumbup (192).npy,test
ok,ok_Set2_ (36),./dataset/skeleton_final_v2/ok/ok_Set2_ (36).npy,test
scissors,scissors (325),./dataset/skeleton_final_v2/scissors/scissors (325).npy,test
ok,ok_Set2_ (285),./dataset/skeleton_final_v2/ok/ok_Set2_ (285).npy,test
thumbdown,hand-10-75,./dataset/skeleton_final_v2/thumbdown/hand-10-75.npy,test
the-finger,the-finger-set2 (436),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (436).npy,test
thumbdown,thumbdown (4),./dataset/skeleton_final_v2/thumbdown/thumbdown (4).npy,test
thumbup,thumbup (189),./dataset/skeleton_final_v2/thumbup/thumbup (189).npy,test
rock,rock (189),./dataset/skeleton_final_v2/rock/rock (189).npy,test
ok,ok_6403,./dataset/skeleton_final_v2/ok/ok_6403.npy,test
thumbup,thumbup (138),./dataset/skeleton_final_v2/thumbup/thumbup (138).npy,test
paper,paper_7621,./dataset/skeleton_final_v2/paper/paper_7621.npy,test
thumbup,thumbup_6415,./dataset/skeleton_final_v2/thumbup/thumbup_6415.npy,test
rock,rock-set2 (220),./dataset/skeleton_final_v2/rock/rock-set2 (220).npy,test
the-finger,the-finger-set2 (383),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (383).npy,test
thumbup,hand-11-2190,./dataset/skeleton_final_v2/thumbup/hand-11-2190.npy,test
ok,ok_5248,./dataset/skeleton_final_v2/ok/ok_5248.npy,test
scissors,scissors-set2 (605),./dataset/skeleton_final_v2/scissors/scissors-set2 (605).npy,test
scissors,scissors-set2 (261),./dataset/skeleton_final_v2/scissors/scissors-set2 (261).npy,test
thumbup,thumbup (199),./dataset/skeleton_final_v2/thumbup/thumbup (199).npy,test
the-finger,the-finger-set2 (297),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (297).npy,test
scissors,scissors_6720,./dataset/skeleton_final_v2/scissors/scissors_6720.npy,test
scissors,scissors-set2 (151),./dataset/skeleton_final_v2/scissors/scissors-set2 (151).npy,test
ok,ok_Set2_ (354),./dataset/skeleton_final_v2/ok/ok_Set2_ (354).npy,test
paper,paper (188),./dataset/skeleton_final_v2/paper/paper (188).npy,test
scissors,scissors (327),./dataset/skeleton_final_v2/scissors/scissors (327).npy,test
thumbup,thumbup_6001,./dataset/skeleton_final_v2/thumbup/thumbup_6001.npy,test
ok,ok_5546,./dataset/skeleton_final_v2/ok/ok_5546.npy,test
scissors,scissors-set2 (19),./dataset/skeleton_final_v2/scissors/scissors-set2 (19).npy,test
paper,paper-set2 (266),./dataset/skeleton_final_v2/paper/paper-set2 (266).npy,test
the-finger,the-finger (119),./dataset/skeleton_final_v2/the-finger/the-finger (119).npy,test
the-finger,the-finger_6274,./dataset/skeleton_final_v2/the-finger/the-finger_6274.npy,test
thumbdown,thumbdown_855,./dataset/skeleton_final_v2/thumbdown/thumbdown_855.npy,test
rock,rock_8418,./dataset/skeleton_final_v2/rock/rock_8418.npy,test
ok,ok_71,./dataset/skeleton_final_v2/ok/ok_71.npy,test
thumbdown,thumbdown_3239,./dataset/skeleton_final_v2/thumbdown/thumbdown_3239.npy,test
scissors,scissors-set2 (620),./dataset/skeleton_final_v2/scissors/scissors-set2 (620).npy,test
paper,paper_1013,./dataset/skeleton_final_v2/paper/paper_1013.npy,test
thumbdown,hand-11-850,./dataset/skeleton_final_v2/thumbdown/hand-11-850.npy,test
paper,paper (67),./dataset/skeleton_final_v2/paper/paper (67).npy,test
scissors,scissors_6969,./dataset/skeleton_final_v2/scissors/scissors_6969.npy,test
thumbup,hand-9-1550,./dataset/skeleton_final_v2/thumbup/hand-9-1550.npy,test
paper,paper_3687,./dataset/skeleton_final_v2/paper/paper_3687.npy,test
ok,ok_Set2_ (323),./dataset/skeleton_final_v2/ok/ok_Set2_ (323).npy,test
thumbdown,thumbdown (300),./dataset/skeleton_final_v2/thumbdown/thumbdown (300).npy,test
thumbdown,thumbdown (269),./dataset/skeleton_final_v2/thumbdown/thumbdown (269).npy,test
scissors,scissors_2609,./dataset/skeleton_final_v2/scissors/scissors_2609.npy,test
scissors,scissors_5753,./dataset/skeleton_final_v2/scissors/scissors_5753.npy,test
ok,ok_Set2_ (26),./dataset/skeleton_final_v2/ok/ok_Set2_ (26).npy,test
the-finger,the-finger_7270,./dataset/skeleton_final_v2/the-finger/the-finger_7270.npy,test
thumbup,thumbup_1650,./dataset/skeleton_final_v2/thumbup/thumbup_1650.npy,test
paper,paper_6709,./dataset/skeleton_final_v2/paper/paper_6709.npy,test
the-finger,the-finger (59),./dataset/skeleton_final_v2/the-finger/the-finger (59).npy,test
scissors,scissors-set2 (710),./dataset/skeleton_final_v2/scissors/scissors-set2 (710).npy,test
thumbdown,thumbdown_6251,./dataset/skeleton_final_v2/thumbdown/thumbdown_6251.npy,test
paper,paper-set2 (360),./dataset/skeleton_final_v2/paper/paper-set2 (360).npy,test
the-finger,the-finger_7273,./dataset/skeleton_final_v2/the-finger/the-finger_7273.npy,test
the-finger,the-finger-set2 (71),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (71).npy,test
thumbup,thumbup (21),./dataset/skeleton_final_v2/thumbup/thumbup (21).npy,test
rock,rock_302,./dataset/skeleton_final_v2/rock/rock_302.npy,test
paper,paper_3693,./dataset/skeleton_final_v2/paper/paper_3693.npy,test
paper,paper-set2 (391),./dataset/skeleton_final_v2/paper/paper-set2 (391).npy,test
scissors,scissors (36),./dataset/skeleton_final_v2/scissors/scissors (36).npy,test
thumbup,hand-9-1570,./dataset/skeleton_final_v2/thumbup/hand-9-1570.npy,test
ok,ok_791,./dataset/skeleton_final_v2/ok/ok_791.npy,test
paper,paper-set2 (90),./dataset/skeleton_final_v2/paper/paper-set2 (90).npy,test
paper,paper-set2 (486),./dataset/skeleton_final_v2/paper/paper-set2 (486).npy,test
rock,rock (99),./dataset/skeleton_final_v2/rock/rock (99).npy,test
thumbup,thumbup (180),./dataset/skeleton_final_v2/thumbup/thumbup (180).npy,test
thumbdown,thumbdown (125),./dataset/skeleton_final_v2/thumbdown/thumbdown (125).npy,test
thumbdown,thumbdown_6850,./dataset/skeleton_final_v2/thumbdown/thumbdown_6850.npy,test
scissors,scissors (24),./dataset/skeleton_final_v2/scissors/scissors (24).npy,test
thumbdown,thumbdown (325),./dataset/skeleton_final_v2/thumbdown/thumbdown (325).npy,test
the-finger,the-finger-set2 (408),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (408).npy,test
thumbup,thumbup_6210,./dataset/skeleton_final_v2/thumbup/thumbup_6210.npy,test
ok,ok_Set2_ (509),./dataset/skeleton_final_v2/ok/ok_Set2_ (509).npy,test
scissors,scissors_8776,./dataset/skeleton_final_v2/scissors/scissors_8776.npy,test
thumbup,thumbup_8950,./dataset/skeleton_final_v2/thumbup/thumbup_8950.npy,test
paper,paper-set2 (226),./dataset/skeleton_final_v2/paper/paper-set2 (226).npy,test
thumbup,thumbup (260),./dataset/skeleton_final_v2/thumbup/thumbup (260).npy,test
paper,paper-set2 (7),./dataset/skeleton_final_v2/paper/paper-set2 (7).npy,test
ok,ok_2027,./dataset/skeleton_final_v2/ok/ok_2027.npy,test
thumbup,thumbup (340),./dataset/skeleton_final_v2/thumbup/thumbup (340).npy,test
rock,rock_8372,./dataset/skeleton_final_v2/rock/rock_8372.npy,test
the-finger,the-finger-set2 (318),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (318).npy,test
ok,ok_Set2_ (349),./dataset/skeleton_final_v2/ok/ok_Set2_ (349).npy,test
ok,ok_Set2_ (28),./dataset/skeleton_final_v2/ok/ok_Set2_ (28).npy,test
scissors,scissors (387),./dataset/skeleton_final_v2/scissors/scissors (387).npy,test
thumbup,thumbup_7049,./dataset/skeleton_final_v2/thumbup/thumbup_7049.npy,test
scissors,scissors-set2 (327),./dataset/skeleton_final_v2/scissors/scissors-set2 (327).npy,test
scissors,scissors_6559,./dataset/skeleton_final_v2/scissors/scissors_6559.npy,test
the-finger,the-finger (15),./dataset/skeleton_final_v2/the-finger/the-finger (15).npy,test
the-finger,the-finger_6471,./dataset/skeleton_final_v2/the-finger/the-finger_6471.npy,test
the-finger,the-finger (71),./dataset/skeleton_final_v2/the-finger/the-finger (71).npy,test
the-finger,the-finger-set2 (249),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (249).npy,test
ok,ok_Set2_ (8),./dataset/skeleton_final_v2/ok/ok_Set2_ (8).npy,test
thumbup,thumbup (257),./dataset/skeleton_final_v2/thumbup/thumbup (257).npy,test
scissors,scissors-set2 (156),./dataset/skeleton_final_v2/scissors/scissors-set2 (156).npy,test
paper,paper-set2 (452),./dataset/skeleton_final_v2/paper/paper-set2 (452).npy,test
ok,ok_Set2_ (554),./dataset/skeleton_final_v2/ok/ok_Set2_ (554).npy,test
the-finger,the-finger_7810,./dataset/skeleton_final_v2/the-finger/the-finger_7810.npy,test
the-finger,the-finger-set2 (222),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (222).npy,test
paper,paper (269),./dataset/skeleton_final_v2/paper/paper (269).npy,test
the-finger,the-finger-set2 (165),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (165).npy,test
thumbdown,thumbdown_7449,./dataset/skeleton_final_v2/thumbdown/thumbdown_7449.npy,test
thumbup,thumbup_2057,./dataset/skeleton_final_v2/thumbup/thumbup_2057.npy,test
scissors,scissors-set2 (636),./dataset/skeleton_final_v2/scissors/scissors-set2 (636).npy,test
thumbup,thumbup (270),./dataset/skeleton_final_v2/thumbup/thumbup (270).npy,test
the-finger,the-finger_6877,./dataset/skeleton_final_v2/the-finger/the-finger_6877.npy,test
ok,ok_Set2_ (236),./dataset/skeleton_final_v2/ok/ok_Set2_ (236).npy,test
paper,paper-set2 (484),./dataset/skeleton_final_v2/paper/paper-set2 (484).npy,test
thumbdown,thumbdown_6039,./dataset/skeleton_final_v2/thumbdown/thumbdown_6039.npy,test
scissors,scissors_5175,./dataset/skeleton_final_v2/scissors/scissors_5175.npy,test
thumbdown,thumbdown (201),./dataset/skeleton_final_v2/thumbdown/thumbdown (201).npy,test
thumbup,thumbup (434),./dataset/skeleton_final_v2/thumbup/thumbup (434).npy,test
paper,paper-set2 (87),./dataset/skeleton_final_v2/paper/paper-set2 (87).npy,test
the-finger,the-finger_3517,./dataset/skeleton_final_v2/the-finger/the-finger_3517.npy,test
scissors,scissors-set2 (687),./dataset/skeleton_final_v2/scissors/scissors-set2 (687).npy,test
thumbup,thumbup (275),./dataset/skeleton_final_v2/thumbup/thumbup (275).npy,test
thumbdown,hand-10-2675,./dataset/skeleton_final_v2/thumbdown/hand-10-2675.npy,test
paper,paper_1444,./dataset/skeleton_final_v2/paper/paper_1444.npy,test
thumbup,thumbup_6782,./dataset/skeleton_final_v2/thumbup/thumbup_6782.npy,test
scissors,scissors_8810,./dataset/skeleton_final_v2/scissors/scissors_8810.npy,test
scissors,scissors (289),./dataset/skeleton_final_v2/scissors/scissors (289).npy,test
scissors,scissors-set2 (253),./dataset/skeleton_final_v2/scissors/scissors-set2 (253).npy,test
rock,rock-set2 (110),./dataset/skeleton_final_v2/rock/rock-set2 (110).npy,test
paper,paper (155),./dataset/skeleton_final_v2/paper/paper (155).npy,test
thumbup,thumbup (440),./dataset/skeleton_final_v2/thumbup/thumbup (440).npy,test
rock,rock-set2 (576),./dataset/skeleton_final_v2/rock/rock-set2 (576).npy,test
the-finger,the-finger-set2 (389),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (389).npy,test
paper,paper_3636,./dataset/skeleton_final_v2/paper/paper_3636.npy,test
paper,paper (42),./dataset/skeleton_final_v2/paper/paper (42).npy,test
scissors,scissors (31),./dataset/skeleton_final_v2/scissors/scissors (31).npy,test
scissors,scissors-set2 (656),./dataset/skeleton_final_v2/scissors/scissors-set2 (656).npy,test
scissors,scissors-set2 (391),./dataset/skeleton_final_v2/scissors/scissors-set2 (391).npy,test
ok,ok_Set2_ (83),./dataset/skeleton_final_v2/ok/ok_Set2_ (83).npy,test
thumbup,hand-10-220,./dataset/skeleton_final_v2/thumbup/hand-10-220.npy,test
thumbdown,thumbdown (150),./dataset/skeleton_final_v2/thumbdown/thumbdown (150).npy,test
ok,ok_5266,./dataset/skeleton_final_v2/ok/ok_5266.npy,test
thumbdown,thumbdown (227),./dataset/skeleton_final_v2/thumbdown/thumbdown (227).npy,test
paper,paper_1858,./dataset/skeleton_final_v2/paper/paper_1858.npy,test
thumbup,thumbup (338),./dataset/skeleton_final_v2/thumbup/thumbup (338).npy,test
thumbdown,thumbdown (337),./dataset/skeleton_final_v2/thumbdown/thumbdown (337).npy,test
the-finger,the-finger-set2 (40),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (40).npy,test
ok,ok_Set2_ (172),./dataset/skeleton_final_v2/ok/ok_Set2_ (172).npy,test
scissors,scissors-set2 (689),./dataset/skeleton_final_v2/scissors/scissors-set2 (689).npy,test
scissors,scissors-set2 (345),./dataset/skeleton_final_v2/scissors/scissors-set2 (345).npy,test
rock,rock-set2 (309),./dataset/skeleton_final_v2/rock/rock-set2 (309).npy,test
rock,rock (16),./dataset/skeleton_final_v2/rock/rock (16).npy,test
scissors,scissors_7178,./dataset/skeleton_final_v2/scissors/scissors_7178.npy,test
the-finger,the-finger-set2 (177),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (177).npy,test
thumbup,thumbup_7202,./dataset/skeleton_final_v2/thumbup/thumbup_7202.npy,test
the-finger,the-finger (70),./dataset/skeleton_final_v2/the-finger/the-finger (70).npy,test
scissors,scissors_7972,./dataset/skeleton_final_v2/scissors/scissors_7972.npy,test
paper,paper_2467,./dataset/skeleton_final_v2/paper/paper_2467.npy,test
paper,paper_3806,./dataset/skeleton_final_v2/paper/paper_3806.npy,test
ok,ok_5780,./dataset/skeleton_final_v2/ok/ok_5780.npy,test
scissors,scissors-set2 (727),./dataset/skeleton_final_v2/scissors/scissors-set2 (727).npy,test
rock,rock-set2 (148),./dataset/skeleton_final_v2/rock/rock-set2 (148).npy,test
rock,rock (200),./dataset/skeleton_final_v2/rock/rock (200).npy,test
thumbup,thumbup (410),./dataset/skeleton_final_v2/thumbup/thumbup (410).npy,test
paper,paper (35),./dataset/skeleton_final_v2/paper/paper (35).npy,test
scissors,scissors-set2 (65),./dataset/skeleton_final_v2/scissors/scissors-set2 (65).npy,test
thumbdown,hand-7-1655,./dataset/skeleton_final_v2/thumbdown/hand-7-1655.npy,test
ok,ok_5552,./dataset/skeleton_final_v2/ok/ok_5552.npy,test
the-finger,the-finger-set2 (90),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (90).npy,test
scissors,scissors_3874,./dataset/skeleton_final_v2/scissors/scissors_3874.npy,test
rock,rock-set2 (221),./dataset/skeleton_final_v2/rock/rock-set2 (221).npy,test
scissors,scissors (465),./dataset/skeleton_final_v2/scissors/scissors (465).npy,test
ok,ok_2750,./dataset/skeleton_final_v2/ok/ok_2750.npy,test
paper,paper_716,./dataset/skeleton_final_v2/paper/paper_716.npy,test
the-finger,the-finger-set2 (178),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (178).npy,test
scissors,scissors (375),./dataset/skeleton_final_v2/scissors/scissors (375).npy,test
thumbdown,thumbdown (6),./dataset/skeleton_final_v2/thumbdown/thumbdown (6).npy,test
thumbdown,thumbdown (167),./dataset/skeleton_final_v2/thumbdown/thumbdown (167).npy,test
paper,paper-set2 (284),./dataset/skeleton_final_v2/paper/paper-set2 (284).npy,test
scissors,scissors-set2 (316),./dataset/skeleton_final_v2/scissors/scissors-set2 (316).npy,test
the-finger,the-finger_7846,./dataset/skeleton_final_v2/the-finger/the-finger_7846.npy,test
thumbup,thumbup (22),./dataset/skeleton_final_v2/thumbup/thumbup (22).npy,test
thumbup,thumbup (208),./dataset/skeleton_final_v2/thumbup/thumbup (208).npy,test
scissors,scissors-set2 (204),./dataset/skeleton_final_v2/scissors/scissors-set2 (204).npy,test
thumbup,hand-10-440,./dataset/skeleton_final_v2/thumbup/hand-10-440.npy,test
paper,paper_6353,./dataset/skeleton_final_v2/paper/paper_6353.npy,test
thumbup,hand-7-1360,./dataset/skeleton_final_v2/thumbup/hand-7-1360.npy,test
scissors,scissors-set2 (323),./dataset/skeleton_final_v2/scissors/scissors-set2 (323).npy,test
paper,paper_8752,./dataset/skeleton_final_v2/paper/paper_8752.npy,test
thumbdown,thumbdown (25),./dataset/skeleton_final_v2/thumbdown/thumbdown (25).npy,test
scissors,scissors (200),./dataset/skeleton_final_v2/scissors/scissors (200).npy,test
paper,paper_7944,./dataset/skeleton_final_v2/paper/paper_7944.npy,test
paper,paper_7322,./dataset/skeleton_final_v2/paper/paper_7322.npy,test
thumbup,thumbup (107),./dataset/skeleton_final_v2/thumbup/thumbup (107).npy,test
ok,ok (250),./dataset/skeleton_final_v2/ok/ok (250).npy,test
scissors,scissors_3841,./dataset/skeleton_final_v2/scissors/scissors_3841.npy,test
scissors,scissors-set2 (64),./dataset/skeleton_final_v2/scissors/scissors-set2 (64).npy,test
the-finger,the-finger_5366,./dataset/skeleton_final_v2/the-finger/the-finger_5366.npy,test
paper,paper-set2 (370),./dataset/skeleton_final_v2/paper/paper-set2 (370).npy,test
scissors,scissors (442),./dataset/skeleton_final_v2/scissors/scissors (442).npy,test
thumbdown,thumbdown (234),./dataset/skeleton_final_v2/thumbdown/thumbdown (234).npy,test
the-finger,the-finger-set2 (423),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (423).npy,test
paper,paper-set2 (204),./dataset/skeleton_final_v2/paper/paper-set2 (204).npy,test
paper,paper-set2 (170),./dataset/skeleton_final_v2/paper/paper-set2 (170).npy,test
paper,paper (74),./dataset/skeleton_final_v2/paper/paper (74).npy,test
the-finger,the-finger_7079,./dataset/skeleton_final_v2/the-finger/the-finger_7079.npy,test
scissors,scissors-set2 (524),./dataset/skeleton_final_v2/scissors/scissors-set2 (524).npy,test
scissors,scissors (371),./dataset/skeleton_final_v2/scissors/scissors (371).npy,test
scissors,scissors (133),./dataset/skeleton_final_v2/scissors/scissors (133).npy,test
scissors,scissors (451),./dataset/skeleton_final_v2/scissors/scissors (451).npy,test
ok,ok_2774,./dataset/skeleton_final_v2/ok/ok_2774.npy,test
thumbup,thumbup_1704,./dataset/skeleton_final_v2/thumbup/thumbup_1704.npy,test
thumbup,thumbup (133),./dataset/skeleton_final_v2/thumbup/thumbup (133).npy,test
scissors,scissors-set2 (302),./dataset/skeleton_final_v2/scissors/scissors-set2 (302).npy,test
ok,ok_Set2_ (552),./dataset/skeleton_final_v2/ok/ok_Set2_ (552).npy,test
thumbup,thumbup (204),./dataset/skeleton_final_v2/thumbup/thumbup (204).npy,test
thumbup,thumbup (57),./dataset/skeleton_final_v2/thumbup/thumbup (57).npy,test
the-finger,the-finger-set2 (262),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (262).npy,test
paper,paper_6348,./dataset/skeleton_final_v2/paper/paper_6348.npy,test
ok,ok_Set2_ (156),./dataset/skeleton_final_v2/ok/ok_Set2_ (156).npy,test
the-finger,the-finger_7258,./dataset/skeleton_final_v2/the-finger/the-finger_7258.npy,test
scissors,scissors-set2 (420),./dataset/skeleton_final_v2/scissors/scissors-set2 (420).npy,test
thumbdown,hand-11-780,./dataset/skeleton_final_v2/thumbdown/hand-11-780.npy,test
the-finger,the-finger-set2 (67),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (67).npy,test
