action,source_action,sample_id,split,raw_path,refined_path
paper,paper,paper-set2 (347),val,./dataset/skeleton_final_v2/paper/paper-set2 (347).npy,./batch_paper/fitted/paper-set2 (347).npy
ok,ok,ok (137),val,./dataset/skeleton_final_v2/ok/ok (137).npy,./batch_ok/fitted/ok (137).npy
thumb,thumbup,thumbup_6429,val,./dataset/skeleton_final_v2/thumbup/thumbup_6429.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6429.npy
scissors,scissors,scissors_4624,val,./dataset/skeleton_final_v2/scissors/scissors_4624.npy,./batch_scissors/fitted/scissors_4624.npy
rock,rock,rock-set2 (3),val,./dataset/skeleton_final_v2/rock/rock-set2 (3).npy,./batch_rock/fitted/rock-set2 (3).npy
rock,rock,rock_2423,val,./dataset/skeleton_final_v2/rock/rock_2423.npy,./batch_rock/fitted/rock_2423.npy
the-finger,the-finger,the-finger_246,val,./dataset/skeleton_final_v2/the-finger/the-finger_246.npy,./batch_thefinger/fitted/the-finger_246.npy
thumb,thumbup,thumbup_6413,val,./dataset/skeleton_final_v2/thumbup/thumbup_6413.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6413.npy
ok,ok,ok_Set2_ (425),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (425).npy,./batch_ok/fitted/ok_Set2_ (425).npy
paper,paper,paper_5467,val,./dataset/skeleton_final_v2/paper/paper_5467.npy,./batch_paper/fitted/paper_5467.npy
ok,ok,ok_Set2_ (255),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (255).npy,./batch_ok/fitted/ok_Set2_ (255).npy
rock,rock,rock-set2 (423),val,./dataset/skeleton_final_v2/rock/rock-set2 (423).npy,./batch_rock/fitted/rock-set2 (423).npy
thumb,thumbup,thumbup (337),val,./dataset/skeleton_final_v2/thumbup/thumbup (337).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (337).npy
thumb,thumbdown,thumbdown (15),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (15).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (15).npy
paper,paper,paper-set2 (114),val,./dataset/skeleton_final_v2/paper/paper-set2 (114).npy,./batch_paper/fitted/paper-set2 (114).npy
paper,paper,paper_2465,val,./dataset/skeleton_final_v2/paper/paper_2465.npy,./batch_paper/fitted/paper_2465.npy
thumb,thumbdown,thumbdown_2169,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_2169.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_2169.npy
the-finger,the-finger,the-finger (4),val,./dataset/skeleton_final_v2/the-finger/the-finger (4).npy,./batch_thefinger/fitted/the-finger (4).npy
rock,rock,rock (269),val,./dataset/skeleton_final_v2/rock/rock (269).npy,./batch_rock/fitted/rock (269).npy
ok,ok,ok_2884,val,./dataset/skeleton_final_v2/ok/ok_2884.npy,./batch_ok/fitted/ok_2884.npy
thumb,thumbup,thumbup (240),val,./dataset/skeleton_final_v2/thumbup/thumbup (240).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (240).npy
paper,paper,paper (119),val,./dataset/skeleton_final_v2/paper/paper (119).npy,./batch_paper/fitted/paper (119).npy
scissors,scissors,scissors-set2 (674),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (674).npy,./batch_scissors/fitted/scissors-set2 (674).npy
paper,paper,paper (130),val,./dataset/skeleton_final_v2/paper/paper (130).npy,./batch_paper/fitted/paper (130).npy
scissors,scissors,scissors (225),val,./dataset/skeleton_final_v2/scissors/scissors (225).npy,./batch_scissors/fitted/scissors (225).npy
scissors,scissors,scissors-set2 (172),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (172).npy,./batch_scissors/fitted/scissors-set2 (172).npy
paper,paper,paper_2539,val,./dataset/skeleton_final_v2/paper/paper_2539.npy,./batch_paper/fitted/paper_2539.npy
paper,paper,paper-set2 (13),val,./dataset/skeleton_final_v2/paper/paper-set2 (13).npy,./batch_paper/fitted/paper-set2 (13).npy
ok,ok,ok_6570,val,./dataset/skeleton_final_v2/ok/ok_6570.npy,./batch_ok/fitted/ok_6570.npy
paper,paper,paper-set2 (104),val,./dataset/skeleton_final_v2/paper/paper-set2 (104).npy,./batch_paper/fitted/paper-set2 (104).npy
thumb,thumbup,thumbup (24),val,./dataset/skeleton_final_v2/thumbup/thumbup (24).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (24).npy
paper,paper,paper (32),val,./dataset/skeleton_final_v2/paper/paper (32).npy,./batch_paper/fitted/paper (32).npy
paper,paper,paper_1474,val,./dataset/skeleton_final_v2/paper/paper_1474.npy,./batch_paper/fitted/paper_1474.npy
ok,ok,ok_Set2_ (586),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (586).npy,./batch_ok/fitted/ok_Set2_ (586).npy
thumb,thumbdown,thumbdown (321),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (321).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (321).npy
thumb,thumbup,thumbup (58),val,./dataset/skeleton_final_v2/thumbup/thumbup (58).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (58).npy
paper,paper,paper_712,val,./dataset/skeleton_final_v2/paper/paper_712.npy,./batch_paper/fitted/paper_712.npy
paper,paper,paper_6932,val,./dataset/skeleton_final_v2/paper/paper_6932.npy,./batch_paper/fitted/paper_6932.npy
the-finger,the-finger,the-finger_1726,val,./dataset/skeleton_final_v2/the-finger/the-finger_1726.npy,./batch_thefinger/fitted/the-finger_1726.npy
thumb,thumbup,thumbup (432),val,./dataset/skeleton_final_v2/thumbup/thumbup (432).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (432).npy
scissors,scissors,scissors-set2 (688),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (688).npy,./batch_scissors/fitted/scissors-set2 (688).npy
ok,ok,ok_8840,val,./dataset/skeleton_final_v2/ok/ok_8840.npy,./batch_ok/fitted/ok_8840.npy
paper,paper,paper-set2 (339),val,./dataset/skeleton_final_v2/paper/paper-set2 (339).npy,./batch_paper/fitted/paper-set2 (339).npy
the-finger,the-finger,the-finger-set2 (437),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (437).npy,./batch_thefinger/fitted/the-finger-set2 (437).npy
ok,ok,ok_1538,val,./dataset/skeleton_final_v2/ok/ok_1538.npy,./batch_ok/fitted/ok_1538.npy
thumb,thumbdown,thumbdown (163),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (163).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (163).npy
ok,ok,ok_Set2_ (235),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (235).npy,./batch_ok/fitted/ok_Set2_ (235).npy
thumb,thumbdown,thumbdown_862,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_862.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_862.npy
scissors,scissors,scissors (482),val,./dataset/skeleton_final_v2/scissors/scissors (482).npy,./batch_scissors/fitted/scissors (482).npy
paper,paper,paper (52),val,./dataset/skeleton_final_v2/paper/paper (52).npy,./batch_paper/fitted/paper (52).npy
ok,ok,ok_2855,val,./dataset/skeleton_final_v2/ok/ok_2855.npy,./batch_ok/fitted/ok_2855.npy
ok,ok,ok_Set2_ (503),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (503).npy,./batch_ok/fitted/ok_Set2_ (503).npy
ok,ok,ok_795,val,./dataset/skeleton_final_v2/ok/ok_795.npy,./batch_ok/fitted/ok_795.npy
thumb,thumbdown,thumbdown_4413,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_4413.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4413.npy
paper,paper,paper-set2 (490),val,./dataset/skeleton_final_v2/paper/paper-set2 (490).npy,./batch_paper/fitted/paper-set2 (490).npy
ok,ok,ok_1953,val,./dataset/skeleton_final_v2/ok/ok_1953.npy,./batch_ok/fitted/ok_1953.npy
paper,paper,paper_7330,val,./dataset/skeleton_final_v2/paper/paper_7330.npy,./batch_paper/fitted/paper_7330.npy
scissors,scissors,scissors_6546,val,./dataset/skeleton_final_v2/scissors/scissors_6546.npy,./batch_scissors/fitted/scissors_6546.npy
the-finger,the-finger,the-finger_6861,val,./dataset/skeleton_final_v2/the-finger/the-finger_6861.npy,./batch_thefinger/fitted/the-finger_6861.npy
paper,paper,paper (180),val,./dataset/skeleton_final_v2/paper/paper (180).npy,./batch_paper/fitted/paper (180).npy
thumb,thumbup,thumbup_7758,val,./dataset/skeleton_final_v2/thumbup/thumbup_7758.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_7758.npy
thumb,thumbup,thumbup_1694,val,./dataset/skeleton_final_v2/thumbup/thumbup_1694.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_1694.npy
paper,paper,paper_6912,val,./dataset/skeleton_final_v2/paper/paper_6912.npy,./batch_paper/fitted/paper_6912.npy
the-finger,the-finger,the-finger (127),val,./dataset/skeleton_final_v2/the-finger/the-finger (127).npy,./batch_thefinger/fitted/the-finger (127).npy
thumb,thumbup,thumbup (476),val,./dataset/skeleton_final_v2/thumbup/thumbup (476).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (476).npy
thumb,thumbdown,thumbdown_7804,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_7804.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_7804.npy
rock,rock,rock_1770,val,./dataset/skeleton_final_v2/rock/rock_1770.npy,./batch_rock/fitted/rock_1770.npy
ok,ok,ok_Set2_ (4),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (4).npy,./batch_ok/fitted/ok_Set2_ (4).npy
thumb,thumbdown,thumbdown (41),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (41).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (41).npy
scissors,scissors,scissors-set2 (381),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (381).npy,./batch_scissors/fitted/scissors-set2 (381).npy
the-finger,the-finger,the-finger-set2 (175),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (175).npy,./batch_thefinger/fitted/the-finger-set2 (175).npy
scissors,scissors,scissors_7645,val,./dataset/skeleton_final_v2/scissors/scissors_7645.npy,./batch_scissors/fitted/scissors_7645.npy
paper,paper,paper_6691,val,./dataset/skeleton_final_v2/paper/paper_6691.npy,./batch_paper/fitted/paper_6691.npy
paper,paper,paper_2548,val,./dataset/skeleton_final_v2/paper/paper_2548.npy,./batch_paper/fitted/paper_2548.npy
paper,paper,paper_1862,val,./dataset/skeleton_final_v2/paper/paper_1862.npy,./batch_paper/fitted/paper_1862.npy
the-finger,the-finger,the-finger_6655,val,./dataset/skeleton_final_v2/the-finger/the-finger_6655.npy,./batch_thefinger/fitted/the-finger_6655.npy
thumb,thumbup,thumbup_5801,val,./dataset/skeleton_final_v2/thumbup/thumbup_5801.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_5801.npy
ok,ok,ok_2943,val,./dataset/skeleton_final_v2/ok/ok_2943.npy,./batch_ok/fitted/ok_2943.npy
ok,ok,ok_6984,val,./dataset/skeleton_final_v2/ok/ok_6984.npy,./batch_ok/fitted/ok_6984.npy
paper,paper,paper_1846,val,./dataset/skeleton_final_v2/paper/paper_1846.npy,./batch_paper/fitted/paper_1846.npy
thumb,thumbup,thumbup_8962,val,./dataset/skeleton_final_v2/thumbup/thumbup_8962.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8962.npy
scissors,scissors,scissors-set2 (712),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (712).npy,./batch_scissors/fitted/scissors-set2 (712).npy
paper,paper,paper-set2 (2),val,./dataset/skeleton_final_v2/paper/paper-set2 (2).npy,./batch_paper/fitted/paper-set2 (2).npy
scissors,scissors,scissors (91),val,./dataset/skeleton_final_v2/scissors/scissors (91).npy,./batch_scissors/fitted/scissors (91).npy
the-finger,the-finger,the-finger (17),val,./dataset/skeleton_final_v2/the-finger/the-finger (17).npy,./batch_thefinger/fitted/the-finger (17).npy
thumb,thumbdown,thumbdown (309),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (309).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (309).npy
paper,paper,paper_4608,val,./dataset/skeleton_final_v2/paper/paper_4608.npy,./batch_paper/fitted/paper_4608.npy
ok,ok,ok_3973,val,./dataset/skeleton_final_v2/ok/ok_3973.npy,./batch_ok/fitted/ok_3973.npy
paper,paper,paper-set2 (449),val,./dataset/skeleton_final_v2/paper/paper-set2 (449).npy,./batch_paper/fitted/paper-set2 (449).npy
rock,rock,rock-set2 (46),val,./dataset/skeleton_final_v2/rock/rock-set2 (46).npy,./batch_rock/fitted/rock-set2 (46).npy
thumb,thumbup,thumbup_124,val,./dataset/skeleton_final_v2/thumbup/thumbup_124.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_124.npy
thumb,thumbup,thumbup_4126,val,./dataset/skeleton_final_v2/thumbup/thumbup_4126.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_4126.npy
thumb,thumbdown,hand-9-1985,val,./dataset/skeleton_final_v2/thumbdown/hand-9-1985.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-1985.npy
the-finger,the-finger,the-finger_237,val,./dataset/skeleton_final_v2/the-finger/the-finger_237.npy,./batch_thefinger/fitted/the-finger_237.npy
thumb,thumbup,thumbup_3004,val,./dataset/skeleton_final_v2/thumbup/thumbup_3004.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_3004.npy
scissors,scissors,scissors (501),val,./dataset/skeleton_final_v2/scissors/scissors (501).npy,./batch_scissors/fitted/scissors (501).npy
ok,ok,ok_1532,test,./dataset/skeleton_final_v2/ok/ok_1532.npy,./batch_ok/fitted/ok_1532.npy
paper,paper,paper-set2 (35),test,./dataset/skeleton_final_v2/paper/paper-set2 (35).npy,./batch_paper/fitted/paper-set2 (35).npy
scissors,scissors,scissors (272),test,./dataset/skeleton_final_v2/scissors/scissors (272).npy,./batch_scissors/fitted/scissors (272).npy
thumb,thumbdown,hand-10-60,test,./dataset/skeleton_final_v2/thumbdown/hand-10-60.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-60.npy
paper,paper,paper (151),test,./dataset/skeleton_final_v2/paper/paper (151).npy,./batch_paper/fitted/paper (151).npy
thumb,thumbup,thumbup (277),test,./dataset/skeleton_final_v2/thumbup/thumbup (277).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (277).npy
thumb,thumbdown,thumbdown (206),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (206).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (206).npy
scissors,scissors,scissors (435),test,./dataset/skeleton_final_v2/scissors/scissors (435).npy,./batch_scissors/fitted/scissors (435).npy
paper,paper,paper-set2 (212),test,./dataset/skeleton_final_v2/paper/paper-set2 (212).npy,./batch_paper/fitted/paper-set2 (212).npy
ok,ok,ok_Set2_ (542),test,./dataset/skeleton_final_v2/ok/ok_Set2_ (542).npy,./batch_ok/fitted/ok_Set2_ (542).npy
ok,ok,ok_Set2_ (456),test,./dataset/skeleton_final_v2/ok/ok_Set2_ (456).npy,./batch_ok/fitted/ok_Set2_ (456).npy
scissors,scissors,scissors_3838,test,./dataset/skeleton_final_v2/scissors/scissors_3838.npy,./batch_scissors/fitted/scissors_3838.npy
scissors,scissors,scissors-set2 (735),test,./dataset/skeleton_final_v2/scissors/scissors-set2 (735).npy,./batch_scissors/fitted/scissors-set2 (735).npy
rock,rock,rock-set2 (179),test,./dataset/skeleton_final_v2/rock/rock-set2 (179).npy,./batch_rock/fitted/rock-set2 (179).npy
paper,paper,paper-set2 (43),test,./dataset/skeleton_final_v2/paper/paper-set2 (43).npy,./batch_paper/fitted/paper-set2 (43).npy
rock,rock,rock_6325,test,./dataset/skeleton_final_v2/rock/rock_6325.npy,./batch_rock/fitted/rock_6325.npy
scissors,scissors,scissors-set2 (38),test,./dataset/skeleton_final_v2/scissors/scissors-set2 (38).npy,./batch_scissors/fitted/scissors-set2 (38).npy
thumb,thumbup,thumbup_6763,test,./dataset/skeleton_final_v2/thumbup/thumbup_6763.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6763.npy
thumb,thumbup,hand-7-1315,test,./dataset/skeleton_final_v2/thumbup/hand-7-1315.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1315.npy
thumb,thumbup,thumbup (393),test,./dataset/skeleton_final_v2/thumbup/thumbup (393).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (393).npy
thumb,thumbdown,thumbdown (164),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (164).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (164).npy
the-finger,the-finger,the-finger-set2 (309),test,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (309).npy,./batch_thefinger/fitted/the-finger-set2 (309).npy
paper,paper,paper (123),test,./dataset/skeleton_final_v2/paper/paper (123).npy,./batch_paper/fitted/paper (123).npy
ok,ok,ok (263),test,./dataset/skeleton_final_v2/ok/ok (263).npy,./batch_ok/fitted/ok (263).npy
thumb,thumbdown,thumbdown (77),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (77).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (77).npy
paper,paper,paper-set2 (341),test,./dataset/skeleton_final_v2/paper/paper-set2 (341).npy,./batch_paper/fitted/paper-set2 (341).npy
scissors,scissors,scissors_6168,test,./dataset/skeleton_final_v2/scissors/scissors_6168.npy,./batch_scissors/fitted/scissors_6168.npy
scissors,scissors,scissors_5744,test,./dataset/skeleton_final_v2/scissors/scissors_5744.npy,./batch_scissors/fitted/scissors_5744.npy
scissors,scissors,scissors (473),test,./dataset/skeleton_final_v2/scissors/scissors (473).npy,./batch_scissors/fitted/scissors (473).npy
the-finger,the-finger,the-finger (135),test,./dataset/skeleton_final_v2/the-finger/the-finger (135).npy,./batch_thefinger/fitted/the-finger (135).npy
paper,paper,paper (124),test,./dataset/skeleton_final_v2/paper/paper (124).npy,./batch_paper/fitted/paper (124).npy
paper,paper,paper-set2 (280),test,./dataset/skeleton_final_v2/paper/paper-set2 (280).npy,./batch_paper/fitted/paper-set2 (280).npy
the-finger,the-finger,the-finger_2250,test,./dataset/skeleton_final_v2/the-finger/the-finger_2250.npy,./batch_thefinger/fitted/the-finger_2250.npy
thumb,thumbdown,thumbdown_6847,test,./dataset/skeleton_final_v2/thumbdown/thumbdown_6847.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_6847.npy
ok,ok,ok_Set2_ (38),test,./dataset/skeleton_final_v2/ok/ok_Set2_ (38).npy,./batch_ok/fitted/ok_Set2_ (38).npy
thumb,thumbup,thumbup (202),test,./dataset/skeleton_final_v2/thumbup/thumbup (202).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (202).npy
thumb,thumbdown,thumbdown (191),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (191).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (191).npy
ok,ok,ok_2009,test,./dataset/skeleton_final_v2/ok/ok_2009.npy,./batch_ok/fitted/ok_2009.npy
thumb,thumbdown,thumbdown_4361,test,./dataset/skeleton_final_v2/thumbdown/thumbdown_4361.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4361.npy
thumb,thumbup,thumbup (430),test,./dataset/skeleton_final_v2/thumbup/thumbup (430).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (430).npy
thumb,thumbdown,thumbdown (171),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (171).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (171).npy
thumb,thumbup,hand-10-2560,test,./dataset/skeleton_final_v2/thumbup/hand-10-2560.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-2560.npy
thumb,thumbup,thumbup (390),test,./dataset/skeleton_final_v2/thumbup/thumbup (390).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (390).npy
paper,paper,paper-set2 (23),test,./dataset/skeleton_final_v2/paper/paper-set2 (23).npy,./batch_paper/fitted/paper-set2 (23).npy
thumb,thumbdown,hand-11-715,test,./dataset/skeleton_final_v2/thumbdown/hand-11-715.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-715.npy
thumb,thumbup,hand-9-1720,test,./dataset/skeleton_final_v2/thumbup/hand-9-1720.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1720.npy
thumb,thumbdown,thumbdown_9014,test,./dataset/skeleton_final_v2/thumbdown/thumbdown_9014.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_9014.npy
ok,ok,ok_Set2_ (264),test,./dataset/skeleton_final_v2/ok/ok_Set2_ (264).npy,./batch_ok/fitted/ok_Set2_ (264).npy
thumb,thumbdown,thumbdown (122),test,./dataset/skeleton_final_v2/thumbdown/thumbdown (122).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (122).npy
thumb,thumbdown,thumbdown_4353,test,./dataset/skeleton_final_v2/thumbdown/thumbdown_4353.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4353.npy
scissors,scissors,scissors_6553,test,./dataset/skeleton_final_v2/scissors/scissors_6553.npy,./batch_scissors/fitted/scissors_6553.npy
thumb,thumbup,thumbup_5808,test,./dataset/skeleton_final_v2/thumbup/thumbup_5808.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_5808.npy
