action,sample_id,split,image_path,skeleton_path
the-finger,the-finger (54),test,./data/raw/FullLabelled/the-finger/the-finger (54).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (54).npy
paper,paper_5450,test,./data/raw/FullLabelled/paper/paper_5450.jpg,./dataset/skeleton_final_v2/paper/paper_5450.npy
paper,paper-set2 (316),test,./data/raw/FullLabelled/paper/paper-set2 (316).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (316).npy
rock,rock-set2 (564),test,./data/raw/FullLabelled/rock/rock-set2 (564).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (564).npy
paper,paper-set2 (414),test,./data/raw/FullLabelled/paper/paper-set2 (414).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (414).npy
paper,paper-set2 (356),test,./data/raw/FullLabelled/paper/paper-set2 (356).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (356).npy
ok,ok_Set2_ (573),test,./data/raw/FullLabelled/ok/ok_Set2_ (573).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (573).npy
paper,paper_4602,test,./data/raw/FullLabelled/paper/paper_4602.jpg,./dataset/skeleton_final_v2/paper/paper_4602.npy
paper,paper-set2 (416),test,./data/raw/FullLabelled/paper/paper-set2 (416).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (416).npy
scissors,scissors-set2 (508),test,./data/raw/FullLabelled/scissors/scissors-set2 (508).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (508).npy
ok,ok_Set2_ (526),test,./data/raw/FullLabelled/ok/ok_Set2_ (526).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (526).npy
ok,ok_Set2_ (175),test,./data/raw/FullLabelled/ok/ok_Set2_ (175).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (175).npy
paper,paper-set2 (52),test,./data/raw/FullLabelled/paper/paper-set2 (52).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (52).npy
rock,rock (240),test,./data/raw/FullLabelled/rock/rock (240).jpg,./dataset/skeleton_final_v2/rock/rock (240).npy
the-finger,the-finger_2254,test,./data/raw/FullLabelled/the-finger/the-finger_2254.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2254.npy
paper,paper_7153,test,./data/raw/FullLabelled/paper/paper_7153.jpg,./dataset/skeleton_final_v2/paper/paper_7153.npy
scissors,scissors-set2 (92),test,./data/raw/FullLabelled/scissors/scissors-set2 (92).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (92).npy
ok,ok_1173,test,./data/raw/FullLabelled/ok/ok_1173.jpg,./dataset/skeleton_final_v2/ok/ok_1173.npy
the-finger,the-finger-set2 (135),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (135).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (135).npy
the-finger,the-finger-set2 (316),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (316).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (316).npy
scissors,scissors-set2 (441),test,./data/raw/FullLabelled/scissors/scissors-set2 (441).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (441).npy
paper,paper_5458,test,./data/raw/FullLabelled/paper/paper_5458.jpg,./dataset/skeleton_final_v2/paper/paper_5458.npy
ok,ok_6980,test,./data/raw/FullLabelled/ok/ok_6980.jpg,./dataset/skeleton_final_v2/ok/ok_6980.npy
scissors,scissors-set2 (171),test,./data/raw/FullLabelled/scissors/scissors-set2 (171).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (171).npy
ok,ok_8034,test,./data/raw/FullLabelled/ok/ok_8034.jpg,./dataset/skeleton_final_v2/ok/ok_8034.npy
scissors,scissors-set2 (494),test,./data/raw/FullLabelled/scissors/scissors-set2 (494).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (494).npy
paper,paper-set2 (348),test,./data/raw/FullLabelled/paper/paper-set2 (348).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (348).npy
scissors,scissors_8010,test,./data/raw/FullLabelled/scissors/scissors_8010.jpg,./dataset/skeleton_final_v2/scissors/scissors_8010.npy
ok,ok_Set2_ (468),test,./data/raw/FullLabelled/ok/ok_Set2_ (468).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (468).npy
paper,paper_5156,test,./data/raw/FullLabelled/paper/paper_5156.jpg,./dataset/skeleton_final_v2/paper/paper_5156.npy
the-finger,the-finger (13),test,./data/raw/FullLabelled/the-finger/the-finger (13).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (13).npy
paper,paper_3647,test,./data/raw/FullLabelled/paper/paper_3647.jpg,./dataset/skeleton_final_v2/paper/paper_3647.npy
ok,ok (162),test,./data/raw/FullLabelled/ok/ok (162).jpg,./dataset/skeleton_final_v2/ok/ok (162).npy
paper,paper-set2 (275),test,./data/raw/FullLabelled/paper/paper-set2 (275).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (275).npy
scissors,scissors-set2 (665),test,./data/raw/FullLabelled/scissors/scissors-set2 (665).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (665).npy
scissors,scissors-set2 (4),test,./data/raw/FullLabelled/scissors/scissors-set2 (4).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (4).npy
scissors,scissors-set2 (657),test,./data/raw/FullLabelled/scissors/scissors-set2 (657).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (657).npy
scissors,scissors_6718,test,./data/raw/FullLabelled/scissors/scissors_6718.jpg,./dataset/skeleton_final_v2/scissors/scissors_6718.npy
ok,ok_2526,test,./data/raw/FullLabelled/ok/ok_2526.jpg,./dataset/skeleton_final_v2/ok/ok_2526.npy
ok,ok_Set2_ (36),test,./data/raw/FullLabelled/ok/ok_Set2_ (36).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (36).npy
scissors,scissors (325),test,./data/raw/FullLabelled/scissors/scissors (325).jpg,./dataset/skeleton_final_v2/scissors/scissors (325).npy
ok,ok_Set2_ (285),test,./data/raw/FullLabelled/ok/ok_Set2_ (285).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (285).npy
the-finger,the-finger-set2 (436),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (436).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (436).npy
rock,rock (189),test,./data/raw/FullLabelled/rock/rock (189).jpg,./dataset/skeleton_final_v2/rock/rock (189).npy
ok,ok_6403,test,./data/raw/FullLabelled/ok/ok_6403.jpg,./dataset/skeleton_final_v2/ok/ok_6403.npy
paper,paper_7621,test,./data/raw/FullLabelled/paper/paper_7621.jpg,./dataset/skeleton_final_v2/paper/paper_7621.npy
rock,rock-set2 (220),test,./data/raw/FullLabelled/rock/rock-set2 (220).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (220).npy
the-finger,the-finger-set2 (383),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (383).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (383).npy
ok,ok_5248,test,./data/raw/FullLabelled/ok/ok_5248.jpg,./dataset/skeleton_final_v2/ok/ok_5248.npy
scissors,scissors-set2 (605),test,./data/raw/FullLabelled/scissors/scissors-set2 (605).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (605).npy
scissors,scissors-set2 (261),test,./data/raw/FullLabelled/scissors/scissors-set2 (261).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (261).npy
the-finger,the-finger-set2 (297),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (297).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (297).npy
scissors,scissors_6720,test,./data/raw/FullLabelled/scissors/scissors_6720.jpg,./dataset/skeleton_final_v2/scissors/scissors_6720.npy
scissors,scissors-set2 (151),test,./data/raw/FullLabelled/scissors/scissors-set2 (151).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (151).npy
ok,ok_Set2_ (354),test,./data/raw/FullLabelled/ok/ok_Set2_ (354).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (354).npy
paper,paper (188),test,./data/raw/FullLabelled/paper/paper (188).jpg,./dataset/skeleton_final_v2/paper/paper (188).npy
scissors,scissors (327),test,./data/raw/FullLabelled/scissors/scissors (327).jpg,./dataset/skeleton_final_v2/scissors/scissors (327).npy
ok,ok_5546,test,./data/raw/FullLabelled/ok/ok_5546.jpg,./dataset/skeleton_final_v2/ok/ok_5546.npy
scissors,scissors-set2 (19),test,./data/raw/FullLabelled/scissors/scissors-set2 (19).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (19).npy
paper,paper-set2 (266),test,./data/raw/FullLabelled/paper/paper-set2 (266).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (266).npy
the-finger,the-finger (119),test,./data/raw/FullLabelled/the-finger/the-finger (119).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (119).npy
the-finger,the-finger_6274,test,./data/raw/FullLabelled/the-finger/the-finger_6274.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6274.npy
rock,rock_8418,test,./data/raw/FullLabelled/rock/rock_8418.jpg,./dataset/skeleton_final_v2/rock/rock_8418.npy
ok,ok_71,test,./data/raw/FullLabelled/ok/ok_71.jpg,./dataset/skeleton_final_v2/ok/ok_71.npy
scissors,scissors-set2 (620),test,./data/raw/FullLabelled/scissors/scissors-set2 (620).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (620).npy
paper,paper_1013,test,./data/raw/FullLabelled/paper/paper_1013.jpg,./dataset/skeleton_final_v2/paper/paper_1013.npy
paper,paper (67),test,./data/raw/FullLabelled/paper/paper (67).jpg,./dataset/skeleton_final_v2/paper/paper (67).npy
scissors,scissors_6969,test,./data/raw/FullLabelled/scissors/scissors_6969.jpg,./dataset/skeleton_final_v2/scissors/scissors_6969.npy
paper,paper_3687,test,./data/raw/FullLabelled/paper/paper_3687.jpg,./dataset/skeleton_final_v2/paper/paper_3687.npy
ok,ok_Set2_ (323),test,./data/raw/FullLabelled/ok/ok_Set2_ (323).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (323).npy
scissors,scissors_2609,test,./data/raw/FullLabelled/scissors/scissors_2609.jpg,./dataset/skeleton_final_v2/scissors/scissors_2609.npy
scissors,scissors_5753,test,./data/raw/FullLabelled/scissors/scissors_5753.jpg,./dataset/skeleton_final_v2/scissors/scissors_5753.npy
ok,ok_Set2_ (26),test,./data/raw/FullLabelled/ok/ok_Set2_ (26).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (26).npy
the-finger,the-finger_7270,test,./data/raw/FullLabelled/the-finger/the-finger_7270.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7270.npy
paper,paper_6709,test,./data/raw/FullLabelled/paper/paper_6709.jpg,./dataset/skeleton_final_v2/paper/paper_6709.npy
the-finger,the-finger (59),test,./data/raw/FullLabelled/the-finger/the-finger (59).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (59).npy
scissors,scissors-set2 (710),test,./data/raw/FullLabelled/scissors/scissors-set2 (710).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (710).npy
paper,paper-set2 (360),test,./data/raw/FullLabelled/paper/paper-set2 (360).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (360).npy
the-finger,the-finger_7273,test,./data/raw/FullLabelled/the-finger/the-finger_7273.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7273.npy
the-finger,the-finger-set2 (71),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (71).npy
rock,rock_302,test,./data/raw/FullLabelled/rock/rock_302.jpg,./dataset/skeleton_final_v2/rock/rock_302.npy
paper,paper_3693,test,./data/raw/FullLabelled/paper/paper_3693.jpg,./dataset/skeleton_final_v2/paper/paper_3693.npy
paper,paper-set2 (391),test,./data/raw/FullLabelled/paper/paper-set2 (391).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (391).npy
scissors,scissors (36),test,./data/raw/FullLabelled/scissors/scissors (36).jpg,./dataset/skeleton_final_v2/scissors/scissors (36).npy
ok,ok_791,test,./data/raw/FullLabelled/ok/ok_791.jpg,./dataset/skeleton_final_v2/ok/ok_791.npy
paper,paper-set2 (90),test,./data/raw/FullLabelled/paper/paper-set2 (90).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (90).npy
paper,paper-set2 (486),test,./data/raw/FullLabelled/paper/paper-set2 (486).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (486).npy
rock,rock (99),test,./data/raw/FullLabelled/rock/rock (99).jpg,./dataset/skeleton_final_v2/rock/rock (99).npy
scissors,scissors (24),test,./data/raw/FullLabelled/scissors/scissors (24).jpg,./dataset/skeleton_final_v2/scissors/scissors (24).npy
the-finger,the-finger-set2 (408),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (408).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (408).npy
ok,ok_Set2_ (509),test,./data/raw/FullLabelled/ok/ok_Set2_ (509).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (509).npy
scissors,scissors_8776,test,./data/raw/FullLabelled/scissors/scissors_8776.jpg,./dataset/skeleton_final_v2/scissors/scissors_8776.npy
paper,paper-set2 (226),test,./data/raw/FullLabelled/paper/paper-set2 (226).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (226).npy
paper,paper-set2 (7),test,./data/raw/FullLabelled/paper/paper-set2 (7).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (7).npy
ok,ok_2027,test,./data/raw/FullLabelled/ok/ok_2027.jpg,./dataset/skeleton_final_v2/ok/ok_2027.npy
rock,rock_8372,test,./data/raw/FullLabelled/rock/rock_8372.jpg,./dataset/skeleton_final_v2/rock/rock_8372.npy
the-finger,the-finger-set2 (318),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (318).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (318).npy
ok,ok_Set2_ (349),test,./data/raw/FullLabelled/ok/ok_Set2_ (349).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (349).npy
ok,ok_Set2_ (28),test,./data/raw/FullLabelled/ok/ok_Set2_ (28).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (28).npy
scissors,scissors (387),test,./data/raw/FullLabelled/scissors/scissors (387).jpg,./dataset/skeleton_final_v2/scissors/scissors (387).npy
scissors,scissors-set2 (327),test,./data/raw/FullLabelled/scissors/scissors-set2 (327).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (327).npy
scissors,scissors_6559,test,./data/raw/FullLabelled/scissors/scissors_6559.jpg,./dataset/skeleton_final_v2/scissors/scissors_6559.npy
the-finger,the-finger (15),test,./data/raw/FullLabelled/the-finger/the-finger (15).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (15).npy
the-finger,the-finger_6471,test,./data/raw/FullLabelled/the-finger/the-finger_6471.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6471.npy
the-finger,the-finger (71),test,./data/raw/FullLabelled/the-finger/the-finger (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (71).npy
the-finger,the-finger-set2 (249),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (249).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (249).npy
ok,ok_Set2_ (8),test,./data/raw/FullLabelled/ok/ok_Set2_ (8).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (8).npy
scissors,scissors-set2 (156),test,./data/raw/FullLabelled/scissors/scissors-set2 (156).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (156).npy
paper,paper-set2 (452),test,./data/raw/FullLabelled/paper/paper-set2 (452).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (452).npy
ok,ok_Set2_ (554),test,./data/raw/FullLabelled/ok/ok_Set2_ (554).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (554).npy
the-finger,the-finger_7810,test,./data/raw/FullLabelled/the-finger/the-finger_7810.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7810.npy
the-finger,the-finger-set2 (222),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (222).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (222).npy
paper,paper (269),test,./data/raw/FullLabelled/paper/paper (269).jpg,./dataset/skeleton_final_v2/paper/paper (269).npy
the-finger,the-finger-set2 (165),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (165).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (165).npy
scissors,scissors-set2 (636),test,./data/raw/FullLabelled/scissors/scissors-set2 (636).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (636).npy
the-finger,the-finger_6877,test,./data/raw/FullLabelled/the-finger/the-finger_6877.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6877.npy
ok,ok_Set2_ (236),test,./data/raw/FullLabelled/ok/ok_Set2_ (236).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (236).npy
paper,paper-set2 (484),test,./data/raw/FullLabelled/paper/paper-set2 (484).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (484).npy
scissors,scissors_5175,test,./data/raw/FullLabelled/scissors/scissors_5175.jpg,./dataset/skeleton_final_v2/scissors/scissors_5175.npy
paper,paper-set2 (87),test,./data/raw/FullLabelled/paper/paper-set2 (87).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (87).npy
the-finger,the-finger_3517,test,./data/raw/FullLabelled/the-finger/the-finger_3517.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_3517.npy
scissors,scissors-set2 (687),test,./data/raw/FullLabelled/scissors/scissors-set2 (687).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (687).npy
paper,paper_1444,test,./data/raw/FullLabelled/paper/paper_1444.jpg,./dataset/skeleton_final_v2/paper/paper_1444.npy
scissors,scissors_8810,test,./data/raw/FullLabelled/scissors/scissors_8810.jpg,./dataset/skeleton_final_v2/scissors/scissors_8810.npy
scissors,scissors (289),test,./data/raw/FullLabelled/scissors/scissors (289).jpg,./dataset/skeleton_final_v2/scissors/scissors (289).npy
scissors,scissors-set2 (253),test,./data/raw/FullLabelled/scissors/scissors-set2 (253).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (253).npy
rock,rock-set2 (110),test,./data/raw/FullLabelled/rock/rock-set2 (110).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (110).npy
paper,paper (155),test,./data/raw/FullLabelled/paper/paper (155).jpg,./dataset/skeleton_final_v2/paper/paper (155).npy
rock,rock-set2 (576),test,./data/raw/FullLabelled/rock/rock-set2 (576).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (576).npy
the-finger,the-finger-set2 (389),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (389).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (389).npy
paper,paper_3636,test,./data/raw/FullLabelled/paper/paper_3636.jpg,./dataset/skeleton_final_v2/paper/paper_3636.npy
paper,paper (42),test,./data/raw/FullLabelled/paper/paper (42).jpg,./dataset/skeleton_final_v2/paper/paper (42).npy
scissors,scissors (31),test,./data/raw/FullLabelled/scissors/scissors (31).jpg,./dataset/skeleton_final_v2/scissors/scissors (31).npy
scissors,scissors-set2 (656),test,./data/raw/FullLabelled/scissors/scissors-set2 (656).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (656).npy
scissors,scissors-set2 (391),test,./data/raw/FullLabelled/scissors/scissors-set2 (391).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (391).npy
ok,ok_Set2_ (83),test,./data/raw/FullLabelled/ok/ok_Set2_ (83).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (83).npy
ok,ok_5266,test,./data/raw/FullLabelled/ok/ok_5266.jpg,./dataset/skeleton_final_v2/ok/ok_5266.npy
paper,paper_1858,test,./data/raw/FullLabelled/paper/paper_1858.jpg,./dataset/skeleton_final_v2/paper/paper_1858.npy
the-finger,the-finger-set2 (40),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (40).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (40).npy
ok,ok_Set2_ (172),test,./data/raw/FullLabelled/ok/ok_Set2_ (172).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (172).npy
scissors,scissors-set2 (689),test,./data/raw/FullLabelled/scissors/scissors-set2 (689).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (689).npy
scissors,scissors-set2 (345),test,./data/raw/FullLabelled/scissors/scissors-set2 (345).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (345).npy
rock,rock-set2 (309),test,./data/raw/FullLabelled/rock/rock-set2 (309).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (309).npy
rock,rock (16),test,./data/raw/FullLabelled/rock/rock (16).jpg,./dataset/skeleton_final_v2/rock/rock (16).npy
scissors,scissors_7178,test,./data/raw/FullLabelled/scissors/scissors_7178.jpg,./dataset/skeleton_final_v2/scissors/scissors_7178.npy
the-finger,the-finger-set2 (177),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (177).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (177).npy
the-finger,the-finger (70),test,./data/raw/FullLabelled/the-finger/the-finger (70).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (70).npy
scissors,scissors_7972,test,./data/raw/FullLabelled/scissors/scissors_7972.jpg,./dataset/skeleton_final_v2/scissors/scissors_7972.npy
paper,paper_2467,test,./data/raw/FullLabelled/paper/paper_2467.jpg,./dataset/skeleton_final_v2/paper/paper_2467.npy
paper,paper_3806,test,./data/raw/FullLabelled/paper/paper_3806.jpg,./dataset/skeleton_final_v2/paper/paper_3806.npy
ok,ok_5780,test,./data/raw/FullLabelled/ok/ok_5780.jpg,./dataset/skeleton_final_v2/ok/ok_5780.npy
scissors,scissors-set2 (727),test,./data/raw/FullLabelled/scissors/scissors-set2 (727).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (727).npy
rock,rock-set2 (148),test,./data/raw/FullLabelled/rock/rock-set2 (148).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (148).npy
rock,rock (200),test,./data/raw/FullLabelled/rock/rock (200).jpg,./dataset/skeleton_final_v2/rock/rock (200).npy
